Ref_Date,GEO,EST,Vector,Coordinate,Value
1969,Manitoba,"Production of honey, total (pounds x 1,000)",v47885,7.4,9250
1970,Manitoba,"Production of honey, total (pounds x 1,000)",v47885,7.4,9300
1971,Manitoba,"Production of honey, total (pounds x 1,000)",v47885,7.4,7500
1972,Manitoba,"Production of honey, total (pounds x 1,000)",v47885,7.4,9476
1973,Manitoba,"Production of honey, total (pounds x 1,000)",v47885,7.4,8372
1974,Manitoba,"Production of honey, total (pounds x 1,000)",v47885,7.4,8580
1975,Manitoba,"Production of honey, total (pounds x 1,000)",v47885,7.4,8056
1976,Manitoba,"Production of honey, total (pounds x 1,000)",v47885,7.4,12080
1977,Manitoba,"Production of honey, total (pounds x 1,000)",v47885,7.4,11421
1978,Manitoba,"Production of honey, total (pounds x 1,000)",v47885,7.4,15130
1979,Manitoba,"Production of honey, total (pounds x 1,000)",v47885,7.4,15624
1980,Manitoba,"Production of honey, total (pounds x 1,000)",v47885,7.4,15345
1981,Manitoba,"Production of honey, total (pounds x 1,000)",v47885,7.4,16686
1982,Manitoba,"Production of honey, total (pounds x 1,000)",v47885,7.4,17172
1983,Manitoba,"Production of honey, total (pounds x 1,000)",v47885,7.4,16095
1984,Manitoba,"Production of honey, total (pounds x 1,000)",v47885,7.4,17400
1985,Manitoba,"Production of honey, total (pounds x 1,000)",v47885,7.4,19200
1986,Manitoba,"Production of honey, total (pounds x 1,000)",v47885,7.4,17600
1987,Manitoba,"Production of honey, total (pounds x 1,000)",v47885,7.4,17440
1988,Manitoba,"Production of honey, total (pounds x 1,000)",v47885,7.4,16300
1989,Manitoba,"Production of honey, total (pounds x 1,000)",v47885,7.4,12180
1990,Manitoba,"Production of honey, total (pounds x 1,000)",v47885,7.4,12035
1991,Manitoba,"Production of honey, total (pounds x 1,000)",v47885,7.4,14440
1992,Manitoba,"Production of honey, total (pounds x 1,000)",v47885,7.4,12458
1993,Manitoba,"Production of honey, total (pounds x 1,000)",v47885,7.4,11050
1994,Manitoba,"Production of honey, total (pounds x 1,000)",v47885,7.4,13365
1995,Manitoba,"Production of honey, total (pounds x 1,000)",v47885,7.4,14110
1996,Manitoba,"Production of honey, total (pounds x 1,000)",v47885,7.4,10500
1997,Manitoba,"Production of honey, total (pounds x 1,000)",v47885,7.4,13280
1998,Manitoba,"Production of honey, total (pounds x 1,000)",v47885,7.4,20240
1999,Manitoba,"Production of honey, total (pounds x 1,000)",v47885,7.4,16560
2000,Manitoba,"Production of honey, total (pounds x 1,000)",v47885,7.4,13300
2001,Manitoba,"Production of honey, total (pounds x 1,000)",v47885,7.4,15640
2002,Manitoba,"Production of honey, total (pounds x 1,000)",v47885,7.4,14355
2003,Manitoba,"Production of honey, total (pounds x 1,000)",v47885,7.4,14560
2004,Manitoba,"Production of honey, total (pounds x 1,000)",v47885,7.4,11820
2005,Manitoba,"Production of honey, total (pounds x 1,000)",v47885,7.4,12600
2006,Manitoba,"Production of honey, total (pounds x 1,000)",v47885,7.4,18700
2007,Manitoba,"Production of honey, total (pounds x 1,000)",v47885,7.4,12400
2008,Manitoba,"Production of honey, total (pounds x 1,000)",v47885,7.4,12028
2009,Manitoba,"Production of honey, total (pounds x 1,000)",v47885,7.4,13017
2010,Manitoba,"Production of honey, total (pounds x 1,000)",v47885,7.4,12870
2011,Manitoba,"Production of honey, total (pounds x 1,000)",v47885,7.4,15400
2012,Manitoba,"Production of honey, total (pounds x 1,000)",v47885,7.4,13200
2013,Manitoba,"Production of honey, total (pounds x 1,000)",v47885,7.4,12472
2014,Manitoba,"Production of honey, total (pounds x 1,000)",v47885,7.4,14087
2015,Manitoba,"Production of honey, total (pounds x 1,000)",v47885,7.4,16000
1924,Manitoba,"Value of honey, total (dollars x 1,000)",v47895,7.5,98
1925,Manitoba,"Value of honey, total (dollars x 1,000)",v47895,7.5,308
1926,Manitoba,"Value of honey, total (dollars x 1,000)",v47895,7.5,264
1927,Manitoba,"Value of honey, total (dollars x 1,000)",v47895,7.5,480
1928,Manitoba,"Value of honey, total (dollars x 1,000)",v47895,7.5,375
1929,Manitoba,"Value of honey, total (dollars x 1,000)",v47895,7.5,411
1930,Manitoba,"Value of honey, total (dollars x 1,000)",v47895,7.5,455
1931,Manitoba,"Value of honey, total (dollars x 1,000)",v47895,7.5,257
1932,Manitoba,"Value of honey, total (dollars x 1,000)",v47895,7.5,412
1933,Manitoba,"Value of honey, total (dollars x 1,000)",v47895,7.5,304
1934,Manitoba,"Value of honey, total (dollars x 1,000)",v47895,7.5,409
1935,Manitoba,"Value of honey, total (dollars x 1,000)",v47895,7.5,367
1936,Manitoba,"Value of honey, total (dollars x 1,000)",v47895,7.5,585
1937,Manitoba,"Value of honey, total (dollars x 1,000)",v47895,7.5,489
1938,Manitoba,"Value of honey, total (dollars x 1,000)",v47895,7.5,620
1939,Manitoba,"Value of honey, total (dollars x 1,000)",v47895,7.5,405
1940,Manitoba,"Value of honey, total (dollars x 1,000)",v47895,7.5,330
1941,Manitoba,"Value of honey, total (dollars x 1,000)",v47895,7.5,497
1942,Manitoba,"Value of honey, total (dollars x 1,000)",v47895,7.5,377
1943,Manitoba,"Value of honey, total (dollars x 1,000)",v47895,7.5,675
1944,Manitoba,"Value of honey, total (dollars x 1,000)",v47895,7.5,685
1945,Manitoba,"Value of honey, total (dollars x 1,000)",v47895,7.5,729
1946,Manitoba,"Value of honey, total (dollars x 1,000)",v47895,7.5,866
1947,Manitoba,"Value of honey, total (dollars x 1,000)",v47895,7.5,1450
1948,Manitoba,"Value of honey, total (dollars x 1,000)",v47895,7.5,1240
1949,Manitoba,"Value of honey, total (dollars x 1,000)",v47895,7.5,726
1950,Manitoba,"Value of honey, total (dollars x 1,000)",v47895,7.5,766
1951,Manitoba,"Value of honey, total (dollars x 1,000)",v47895,7.5,648
1952,Manitoba,"Value of honey, total (dollars x 1,000)",v47895,7.5,437
1953,Manitoba,"Value of honey, total (dollars x 1,000)",v47895,7.5,628
1954,Manitoba,"Value of honey, total (dollars x 1,000)",v47895,7.5,624
1955,Manitoba,"Value of honey, total (dollars x 1,000)",v47895,7.5,809
1956,Manitoba,"Value of honey, total (dollars x 1,000)",v47895,7.5,850
1957,Manitoba,"Value of honey, total (dollars x 1,000)",v47895,7.5,833
1958,Manitoba,"Value of honey, total (dollars x 1,000)",v47895,7.5,797
1959,Manitoba,"Value of honey, total (dollars x 1,000)",v47895,7.5,827
1960,Manitoba,"Value of honey, total (dollars x 1,000)",v47895,7.5,868
1961,Manitoba,"Value of honey, total (dollars x 1,000)",v47895,7.5,991
1962,Manitoba,"Value of honey, total (dollars x 1,000)",v47895,7.5,648
1963,Manitoba,"Value of honey, total (dollars x 1,000)",v47895,7.5,1093
1964,Manitoba,"Value of honey, total (dollars x 1,000)",v47895,7.5,931
1965,Manitoba,"Value of honey, total (dollars x 1,000)",v47895,7.5,1008
1966,Manitoba,"Value of honey, total (dollars x 1,000)",v47895,7.5,1426
1967,Manitoba,"Value of honey, total (dollars x 1,000)",v47895,7.5,1280
1968,Manitoba,"Value of honey, total (dollars x 1,000)",v47895,7.5,691
1969,Manitoba,"Value of honey, total (dollars x 1,000)",v47895,7.5,1388
1970,Manitoba,"Value of honey, total (dollars x 1,000)",v47895,7.5,1442
1971,Manitoba,"Value of honey, total (dollars x 1,000)",v47895,7.5,1500
1972,Manitoba,"Value of honey, total (dollars x 1,000)",v47895,7.5,2843
1973,Manitoba,"Value of honey, total (dollars x 1,000)",v47895,7.5,3767
1974,Manitoba,"Value of honey, total (dollars x 1,000)",v47895,7.5,3518
1975,Manitoba,"Value of honey, total (dollars x 1,000)",v47895,7.5,3061
1976,Manitoba,"Value of honey, total (dollars x 1,000)",v47895,7.5,4590
1977,Manitoba,"Value of honey, total (dollars x 1,000)",v47895,7.5,4911
1978,Manitoba,"Value of honey, total (dollars x 1,000)",v47895,7.5,7565
1979,Manitoba,"Value of honey, total (dollars x 1,000)",v47895,7.5,8749
1980,Manitoba,"Value of honey, total (dollars x 1,000)",v47895,7.5,8747
1981,Manitoba,"Value of honey, total (dollars x 1,000)",v47895,7.5,10178
1982,Manitoba,"Value of honey, total (dollars x 1,000)",v47895,7.5,10475
1983,Manitoba,"Value of honey, total (dollars x 1,000)",v47895,7.5,9496
1984,Manitoba,"Value of honey, total (dollars x 1,000)",v47895,7.5,8700
1985,Manitoba,"Value of honey, total (dollars x 1,000)",v47895,7.5,10560
1986,Manitoba,"Value of honey, total (dollars x 1,000)",v47895,7.5,8668
1987,Manitoba,"Value of honey, total (dollars x 1,000)",v47895,7.5,7848
1988,Manitoba,"Value of honey, total (dollars x 1,000)",v47895,7.5,6642
1989,Manitoba,"Value of honey, total (dollars x 1,000)",v47895,7.5,5755
1990,Manitoba,"Value of honey, total (dollars x 1,000)",v47895,7.5,6631
1991,Manitoba,"Value of honey, total (dollars x 1,000)",v47895,7.5,8332
1992,Manitoba,"Value of honey, total (dollars x 1,000)",v47895,7.5,7475
1993,Manitoba,"Value of honey, total (dollars x 1,000)",v47895,7.5,7021
1994,Manitoba,"Value of honey, total (dollars x 1,000)",v47895,7.5,8777
1995,Manitoba,"Value of honey, total (dollars x 1,000)",v47895,7.5,12442
1996,Manitoba,"Value of honey, total (dollars x 1,000)",v47895,7.5,13140
1997,Manitoba,"Value of honey, total (dollars x 1,000)",v47895,7.5,15250
1998,Manitoba,"Value of honey, total (dollars x 1,000)",v47895,7.5,17200
1999,Manitoba,"Value of honey, total (dollars x 1,000)",v47895,7.5,12420
2000,Manitoba,"Value of honey, total (dollars x 1,000)",v47895,7.5,12917
2001,Manitoba,"Value of honey, total (dollars x 1,000)",v47895,7.5,16735
2002,Manitoba,"Value of honey, total (dollars x 1,000)",v47895,7.5,28710
2003,Manitoba,"Value of honey, total (dollars x 1,000)",v47895,7.5,29100
2004,Manitoba,"Value of honey, total (dollars x 1,000)",v47895,7.5,16905
2005,Manitoba,"Value of honey, total (dollars x 1,000)",v47895,7.5,12002
2006,Manitoba,"Value of honey, total (dollars x 1,000)",v47895,7.5,14960
2007,Manitoba,"Value of honey, total (dollars x 1,000)",v47895,7.5,12100
2008,Manitoba,"Value of honey, total (dollars x 1,000)",v47895,7.5,17440
2009,Manitoba,"Value of honey, total (dollars x 1,000)",v47895,7.5,19916
2010,Manitoba,"Value of honey, total (dollars x 1,000)",v47895,7.5,19562
2011,Manitoba,"Value of honey, total (dollars x 1,000)",v47895,7.5,24948
2012,Manitoba,"Value of honey, total (dollars x 1,000)",v47895,7.5,23100
2013,Manitoba,"Value of honey, total (dollars x 1,000)",v47895,7.5,25318
2014,Manitoba,"Value of honey, total (dollars x 1,000)",v47895,7.5,30288
2015,Manitoba,"Value of honey, total (dollars x 1,000)",v47895,7.5,32400
1924,Manitoba,"Value of honey and wax (dollars x 1,000)",v47905,7.6,102
1925,Manitoba,"Value of honey and wax (dollars x 1,000)",v47905,7.6,323
1926,Manitoba,"Value of honey and wax (dollars x 1,000)",v47905,7.6,277
1927,Manitoba,"Value of honey and wax (dollars x 1,000)",v47905,7.6,503
1928,Manitoba,"Value of honey and wax (dollars x 1,000)",v47905,7.6,393
1929,Manitoba,"Value of honey and wax (dollars x 1,000)",v47905,7.6,430
1930,Manitoba,"Value of honey and wax (dollars x 1,000)",v47905,7.6,476
1931,Manitoba,"Value of honey and wax (dollars x 1,000)",v47905,7.6,269
1932,Manitoba,"Value of honey and wax (dollars x 1,000)",v47905,7.6,431
1933,Manitoba,"Value of honey and wax (dollars x 1,000)",v47905,7.6,318
1934,Manitoba,"Value of honey and wax (dollars x 1,000)",v47905,7.6,426
1935,Manitoba,"Value of honey and wax (dollars x 1,000)",v47905,7.6,387
1936,Manitoba,"Value of honey and wax (dollars x 1,000)",v47905,7.6,616
1937,Manitoba,"Value of honey and wax (dollars x 1,000)",v47905,7.6,517
1938,Manitoba,"Value of honey and wax (dollars x 1,000)",v47905,7.6,639
1939,Manitoba,"Value of honey and wax (dollars x 1,000)",v47905,7.6,418
1940,Manitoba,"Value of honey and wax (dollars x 1,000)",v47905,7.6,339
1941,Manitoba,"Value of honey and wax (dollars x 1,000)",v47905,7.6,527
1942,Manitoba,"Value of honey and wax (dollars x 1,000)",v47905,7.6,398
1943,Manitoba,"Value of honey and wax (dollars x 1,000)",v47905,7.6,708
1944,Manitoba,"Value of honey and wax (dollars x 1,000)",v47905,7.6,722
1945,Manitoba,"Value of honey and wax (dollars x 1,000)",v47905,7.6,763
1946,Manitoba,"Value of honey and wax (dollars x 1,000)",v47905,7.6,900
1947,Manitoba,"Value of honey and wax (dollars x 1,000)",v47905,7.6,1487
1948,Manitoba,"Value of honey and wax (dollars x 1,000)",v47905,7.6,1281
1949,Manitoba,"Value of honey and wax (dollars x 1,000)",v47905,7.6,757
1950,Manitoba,"Value of honey and wax (dollars x 1,000)",v47905,7.6,799
1951,Manitoba,"Value of honey and wax (dollars x 1,000)",v47905,7.6,684
1952,Manitoba,"Value of honey and wax (dollars x 1,000)",v47905,7.6,459
1953,Manitoba,"Value of honey and wax (dollars x 1,000)",v47905,7.6,658
1954,Manitoba,"Value of honey and wax (dollars x 1,000)",v47905,7.6,649
1955,Manitoba,"Value of honey and wax (dollars x 1,000)",v47905,7.6,844
1956,Manitoba,"Value of honey and wax (dollars x 1,000)",v47905,7.6,884
1957,Manitoba,"Value of honey and wax (dollars x 1,000)",v47905,7.6,873
1958,Manitoba,"Value of honey and wax (dollars x 1,000)",v47905,7.6,835
1959,Manitoba,"Value of honey and wax (dollars x 1,000)",v47905,7.6,868
1960,Manitoba,"Value of honey and wax (dollars x 1,000)",v47905,7.6,909
1961,Manitoba,"Value of honey and wax (dollars x 1,000)",v47905,7.6,1032
1962,Manitoba,"Value of honey and wax (dollars x 1,000)",v47905,7.6,682
1963,Manitoba,"Value of honey and wax (dollars x 1,000)",v47905,7.6,1141
1964,Manitoba,"Value of honey and wax (dollars x 1,000)",v47905,7.6,968
1965,Manitoba,"Value of honey and wax (dollars x 1,000)",v47905,7.6,1048
1966,Manitoba,"Value of honey and wax (dollars x 1,000)",v47905,7.6,1485
1967,Manitoba,"Value of honey and wax (dollars x 1,000)",v47905,7.6,1348
1968,Manitoba,"Value of honey and wax (dollars x 1,000)",v47905,7.6,730
1969,Manitoba,"Value of honey and wax (dollars x 1,000)",v47905,7.6,1469
1970,Manitoba,"Value of honey and wax (dollars x 1,000)",v47905,7.6,1520
1971,Manitoba,"Value of honey and wax (dollars x 1,000)",v47905,7.6,1565
1972,Manitoba,"Value of honey and wax (dollars x 1,000)",v47905,7.6,2924
1973,Manitoba,"Value of honey and wax (dollars x 1,000)",v47905,7.6,3874
1974,Manitoba,"Value of honey and wax (dollars x 1,000)",v47905,7.6,3665
1975,Manitoba,"Value of honey and wax (dollars x 1,000)",v47905,7.6,3176
1976,Manitoba,"Value of honey and wax (dollars x 1,000)",v47905,7.6,4798
1977,Manitoba,"Value of honey and wax (dollars x 1,000)",v47905,7.6,5217
1978,Manitoba,"Value of honey and wax (dollars x 1,000)",v47905,7.6,8019
1979,Manitoba,"Value of honey and wax (dollars x 1,000)",v47905,7.6,9264
1980,Manitoba,"Value of honey and wax (dollars x 1,000)",v47905,7.6,9278
1981,Manitoba,"Value of honey and wax (dollars x 1,000)",v47905,7.6,10748
1982,Manitoba,"Value of honey and wax (dollars x 1,000)",v47905,7.6,10963
1983,Manitoba,"Value of honey and wax (dollars x 1,000)",v47905,7.6,9898
1984,Manitoba,"Value of honey and wax (dollars x 1,000)",v47905,7.6,9131
1985,Manitoba,"Value of honey and wax (dollars x 1,000)",v47905,7.6,11050
1986,Manitoba,"Value of honey and wax (dollars x 1,000)",v47905,7.6,9024
1987,Manitoba,"Value of honey and wax (dollars x 1,000)",v47905,7.6,8076
1988,Manitoba,"Value of honey and wax (dollars x 1,000)",v47905,7.6,6862
1989,Manitoba,"Value of honey and wax (dollars x 1,000)",v47905,7.6,5919
1990,Manitoba,"Value of honey and wax (dollars x 1,000)",v47905,7.6,6794
1991,Manitoba,"Value of honey and wax (dollars x 1,000)",v47905,7.6,8531
1992,Manitoba,"Value of honey and wax (dollars x 1,000)",v47905,7.6,7662
1993,Manitoba,"Value of honey and wax (dollars x 1,000)",v47905,7.6,7194
1994,Manitoba,"Value of honey and wax (dollars x 1,000)",v47905,7.6,9063
1995,Manitoba,"Value of honey and wax (dollars x 1,000)",v47905,7.6,12843
1996,Manitoba,"Value of honey and wax (dollars x 1,000)",v47905,7.6,13510
1997,Manitoba,"Value of honey and wax (dollars x 1,000)",v47905,7.6,15675
1924,Saskatchewan,Beekeepers,v47856,8.1,410
1925,Saskatchewan,Beekeepers,v47856,8.1,540
1926,Saskatchewan,Beekeepers,v47856,8.1,870
1927,Saskatchewan,Beekeepers,v47856,8.1,930
1928,Saskatchewan,Beekeepers,v47856,8.1,1180
1929,Saskatchewan,Beekeepers,v47856,8.1,1240
1930,Saskatchewan,Beekeepers,v47856,8.1,1350
1931,Saskatchewan,Beekeepers,v47856,8.1,1470
1932,Saskatchewan,Beekeepers,v47856,8.1,1720
1933,Saskatchewan,Beekeepers,v47856,8.1,1900
1934,Saskatchewan,Beekeepers,v47856,8.1,2350
1935,Saskatchewan,Beekeepers,v47856,8.1,2700
1936,Saskatchewan,Beekeepers,v47856,8.1,3000
1937,Saskatchewan,Beekeepers,v47856,8.1,3900
1938,Saskatchewan,Beekeepers,v47856,8.1,4000
1939,Saskatchewan,Beekeepers,v47856,8.1,4180
1940,Saskatchewan,Beekeepers,v47856,8.1,4470
1941,Saskatchewan,Beekeepers,v47856,8.1,4820
1942,Saskatchewan,Beekeepers,v47856,8.1,5760
1943,Saskatchewan,Beekeepers,v47856,8.1,7250
1944,Saskatchewan,Beekeepers,v47856,8.1,9920
1945,Saskatchewan,Beekeepers,v47856,8.1,11390
1946,Saskatchewan,Beekeepers,v47856,8.1,12020
1947,Saskatchewan,Beekeepers,v47856,8.1,11000
1948,Saskatchewan,Beekeepers,v47856,8.1,8400
1949,Saskatchewan,Beekeepers,v47856,8.1,5830
1950,Saskatchewan,Beekeepers,v47856,8.1,4470
1951,Saskatchewan,Beekeepers,v47856,8.1,3220
1952,Saskatchewan,Beekeepers,v47856,8.1,2810
1953,Saskatchewan,Beekeepers,v47856,8.1,2270
1954,Saskatchewan,Beekeepers,v47856,8.1,2680
1955,Saskatchewan,Beekeepers,v47856,8.1,2210
1956,Saskatchewan,Beekeepers,v47856,8.1,2650
1957,Saskatchewan,Beekeepers,v47856,8.1,2650
1958,Saskatchewan,Beekeepers,v47856,8.1,2470
1959,Saskatchewan,Beekeepers,v47856,8.1,2500
1960,Saskatchewan,Beekeepers,v47856,8.1,2400
1961,Saskatchewan,Beekeepers,v47856,8.1,2000
1962,Saskatchewan,Beekeepers,v47856,8.1,1800
1963,Saskatchewan,Beekeepers,v47856,8.1,1650
1964,Saskatchewan,Beekeepers,v47856,8.1,1550
1965,Saskatchewan,Beekeepers,v47856,8.1,1400
1966,Saskatchewan,Beekeepers,v47856,8.1,1250
1967,Saskatchewan,Beekeepers,v47856,8.1,1110
1968,Saskatchewan,Beekeepers,v47856,8.1,1000
1969,Saskatchewan,Beekeepers,v47856,8.1,1000
1970,Saskatchewan,Beekeepers,v47856,8.1,800
1971,Saskatchewan,Beekeepers,v47856,8.1,800
1972,Saskatchewan,Beekeepers,v47856,8.1,720
1973,Saskatchewan,Beekeepers,v47856,8.1,760
1974,Saskatchewan,Beekeepers,v47856,8.1,830
1975,Saskatchewan,Beekeepers,v47856,8.1,930
1976,Saskatchewan,Beekeepers,v47856,8.1,950
1977,Saskatchewan,Beekeepers,v47856,8.1,900
1978,Saskatchewan,Beekeepers,v47856,8.1,950
1979,Saskatchewan,Beekeepers,v47856,8.1,1550
1980,Saskatchewan,Beekeepers,v47856,8.1,1700
1981,Saskatchewan,Beekeepers,v47856,8.1,1700
1982,Saskatchewan,Beekeepers,v47856,8.1,1700
1983,Saskatchewan,Beekeepers,v47856,8.1,1700
1984,Saskatchewan,Beekeepers,v47856,8.1,1650
1985,Saskatchewan,Beekeepers,v47856,8.1,1650
1986,Saskatchewan,Beekeepers,v47856,8.1,1800
1987,Saskatchewan,Beekeepers,v47856,8.1,1700
1988,Saskatchewan,Beekeepers,v47856,8.1,1500
1989,Saskatchewan,Beekeepers,v47856,8.1,1500
1990,Saskatchewan,Beekeepers,v47856,8.1,1400
1991,Saskatchewan,Beekeepers,v47856,8.1,1400
1992,Saskatchewan,Beekeepers,v47856,8.1,1400
1993,Saskatchewan,Beekeepers,v47856,8.1,1400
1994,Saskatchewan,Beekeepers,v47856,8.1,1400
1995,Saskatchewan,Beekeepers,v47856,8.1,1400
1996,Saskatchewan,Beekeepers,v47856,8.1,1450
1997,Saskatchewan,Beekeepers,v47856,8.1,1400
1998,Saskatchewan,Beekeepers,v47856,8.1,1450
1999,Saskatchewan,Beekeepers,v47856,8.1,1350
2000,Saskatchewan,Beekeepers,v47856,8.1,1350
2001,Saskatchewan,Beekeepers,v47856,8.1,1315
2002,Saskatchewan,Beekeepers,v47856,8.1,1325
2003,Saskatchewan,Beekeepers,v47856,8.1,1285
2004,Saskatchewan,Beekeepers,v47856,8.1,1055
2005,Saskatchewan,Beekeepers,v47856,8.1,1085
2006,Saskatchewan,Beekeepers,v47856,8.1,1048
2007,Saskatchewan,Beekeepers,v47856,8.1,1049
2008,Saskatchewan,Beekeepers,v47856,8.1,1045
2009,Saskatchewan,Beekeepers,v47856,8.1,971
2010,Saskatchewan,Beekeepers,v47856,8.1,965
2011,Saskatchewan,Beekeepers,v47856,8.1,850
2012,Saskatchewan,Beekeepers,v47856,8.1,748
2013,Saskatchewan,Beekeepers,v47856,8.1,715
2014,Saskatchewan,Beekeepers,v47856,8.1,719
2015,Saskatchewan,Beekeepers,v47856,8.1,955
1924,Saskatchewan,Colonies,v47866,8.2,1200
1925,Saskatchewan,Colonies,v47866,8.2,2090
1926,Saskatchewan,Colonies,v47866,8.2,1590
1927,Saskatchewan,Colonies,v47866,8.2,3800
1928,Saskatchewan,Colonies,v47866,8.2,5170
